id,news_id,video_prompt,status,video_url,priority,created_at,processed_at,finished_at,error_details
d664cac5-8e21-4c51-89e9-b6b674db0798,77d5a5c5-aee2-4c1f-ab78-09f2ce11eb30,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Anthropic advierte a inversores sobre plataformas secundarias
              RESUMEN: La empresa Anthropic advierte a inversores sobre la venta de acciones a través de plataformas secundarias, declarando que estas operaciones no serán reconocidas.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-13 00:58:15.649014+00,,,
d8c590d2-7716-44db-9132-0af13b1051f8,d42f7662-3d95-443e-8439-1a0d8353a130,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Codex en cualquier lugar: trabajo remoto con ChatGPT
              RESUMEN: OpenAI lanza la aplicación móvil ChatGPT para trabajar con Codex desde cualquier dispositivo y entorno remoto. Realiza tareas de codificación en tiempo real.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-15 00:47:41.241349+00,,,
e645665f-ec19-403c-bffb-1db08b0f20a5,9452a1ea-1240-4dc8-b6ed-a4fe0de53f46,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Google lanza agentes de IA para búsqueda proactiva
              RESUMEN: Google introduce agentes de información de IA que monitorean temas en segundo plano y alertan a los usuarios sobre actualizaciones y cambios.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-20 00:56:04.575889+00,,,
e80eeac9-85d0-4760-a4ab-f6407b0e8916,d1ea6616-2836-4418-90d3-2c8c721d3538,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: La especialización supera la escala en la adquisición de inteligencia artificial
              RESUMEN: La mayoría de las decisiones de adquisición de IA se centran en la escala, pero la especialización es una variable estratégica clave.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-23 00:43:40.859249+00,,,
e821f54a-b6ea-437e-bdad-e036da86aa12,b949e82d-d072-4ba8-b9a3-7f7d2a52a4ac,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: El papel de la IA en la encíclica del Papa: un análisis crítico
              RESUMEN: La encíclica del Papa Leo XIV utiliza la IA como lente para diagnosticar problemas antiguos como el poder concentrado y la erosión de la democracia.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-26 00:51:52.719429+00,,,
e931552d-0614-4c00-9a1c-f6f61ac91e22,c2f53220-d7ef-4684-a45c-8997bee97fb2,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: La clase de 2026 rechaza el papel de la IA en la sociedad
              RESUMEN: La clase de 2026 rechaza la idea de que la IA debe ser moldeada por ellos mismos, según palabras del ex CEO de Google Eric Schmidt.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-29 00:44:30.751477+00,,,
eb733f94-5e29-4b61-9a92-cc1af33c00b5,f3b2cd69-55de-488c-a80a-f4a739ca9a9f,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: El impacto oculto de la IA en la economía laboral
              RESUMEN: La introducción de la IA puede estar debilitando la primera rama de la carrera, según un informe de MIT Technology Review.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-27 00:41:09.972762+00,,,
ebab9ee9-8eea-47ea-a9f5-bdb0e64b5977,4f55d9fc-e65e-447d-9940-6ea115631087,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: OpenAI y medios brasileños unen fuerzas en contenido para ChatGPT
              RESUMEN: OpenAI anuncia unión con Grupo Folha y Grupo UOL para ofrecer noticias brasileñas confiables en ChatGPT, con atribución y transparencia.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-26 00:51:54.04517+00,,,
efa70bb7-7034-48a7-aeef-b3cec8f53311,b0f543f8-41fd-4636-90c5-36c0fce4401d,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Último plazo para aplicar a Startup Battlefield 200
              RESUMEN: La fecha límite para aplicar o nominar a Startup Battlefield 200 es el 27 de mayo. Obtén acceso a VC, visibilidad global, cobertura en TechCrunch y $100,000.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-26 00:51:53.289739+00,,,
f010bd09-a779-4690-a1cb-44b8ad9bdfcb,9bf8da09-49ba-4699-9b03-d3b4104c6cd0,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Sandbox Seguro para Codex en Windows: Avances en Inteligencia Artificial
              RESUMEN: OpenAI desarrolló un sandbox seguro para Codex en Windows, permitiendo agentes de codificación seguros y eficientes con acceso de archivo controlado y restricciones de red.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-15 00:47:44.220978+00,,,
f3666ced-0d45-4736-b0b4-f2eaf833f718,ab15b513-6fd0-41a3-98ae-1fb05bad4ef4,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Google's AI falla en ortografía: un error de aprendizaje
              RESUMEN: Google's modelo de IA no puede escribir correctamente el nombre de la empresa, ni otros términos. Un error sorprendente en la inteligencia artificial.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-28 00:44:26.077609+00,,,
f797ef68-f540-413c-818f-3d4013f31075,333abb82-87af-4812-8a20-5a2400e64dae,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: OpenRouter duplica su valoración en un año con $1.3B
              RESUMEN: OpenRouter ha recaudado $113 millones en una Serie B liderada por CapitalG, demostrando el crecimiento de la tecnología de múltiples modelos de IA.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-27 00:40:58.371788+00,,,
f96339e9-6b45-4a4d-aacc-896fcd6c41ba,dd0ca2d4-e3aa-451c-85fd-09ba64992523,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Elon Musk Abandona la Energía Solar en Tierra
              RESUMEN: Elon Musk se enfoca en gas natural y centros de datos orbitales, abandonando su promesa de una economía solar-electrica. xAI y SpaceX cambian de estrategia.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-24 00:43:26.214598+00,,,
fdd150fc-1c71-4442-98ee-93f551872518,3e4706ce-2683-407b-bc26-8724398d34a9,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Código automatizado: el riesgo de confiar en la IA
              RESUMEN: Los programadores están utilizando AI para escribir código más rápido, pero la calidad del código puede ser inferior, advierten los investigadores.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-30 00:44:29.485102+00,,,
fe8d1592-1d57-4bf2-800c-4d939c7d5242,06e0ea5c-ac0e-4e04-bceb-8588e5674cbf,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Agentic AI en servicios financieros: Preparación de datos clave
              RESUMEN: La implementación de agentic AI en servicios financieros depende más de la preparación de datos que de la sofisticación del sistema. La regulación y la respuesta a eventos en tiempo real son factores clave.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-15 00:47:48.737797+00,,,
